video_path,video_name,exercise,subject_id,view,total_frames,fps,duration_sec,width,height
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/4) Lateral Raises/v8/Front view V8-seg08.mp4,Front view V8-seg08.mp4,Lateral Raises,volunteer_008,front,68,30.244625648628613,2.2483333333333335,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/4) Lateral Raises/v8/Front view V8-seg09.mp4,Front view V8-seg09.mp4,Lateral Raises,volunteer_008,front,61,29.1866028708134,2.09,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/4) Lateral Raises/v8/Front view V8-seg10.mp4,Front view V8-seg10.mp4,Lateral Raises,volunteer_008,front,67,30.225563909774436,2.216666666666667,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/4) Lateral Raises/v8/Front view V8-seg11.mp4,Front view V8-seg11.mp4,Lateral Raises,volunteer_008,front,54,29.916897506925206,1.8050000000000002,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V3/Front view  V3 r7.mp4,Front view  V3 r7.mp4,Bulgarian split squat,volunteer_003,front,67,30.038,2.2305080231706507,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V3/Front view V3 r1.mp4,Front view V3 r1.mp4,Bulgarian split squat,volunteer_003,front,56,30.038,1.8643052133963647,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V3/Front view V3 r2.mp4,Front view V3 r2.mp4,Bulgarian split squat,volunteer_003,front,54,30.038,1.7977228843464945,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V3/Front view V3 r3.mp4,Front view V3 r3.mp4,Bulgarian split squat,volunteer_003,front,51,30.038,1.6978493907716892,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V3/Front view V3 r4.mp4,Front view V3 r4.mp4,Bulgarian split squat,volunteer_003,front,51,30.038,1.6978493907716892,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V3/Front view V3 r5.mp4,Front view V3 r5.mp4,Bulgarian split squat,volunteer_003,front,64,30.038,2.130634529595845,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V3/Front view V3 r6.mp4,Front view V3 r6.mp4,Bulgarian split squat,volunteer_003,front,42,30.038,1.3982289100472733,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V31/Front view V31 r1.mp4,Front view V31 r1.mp4,Bulgarian split squat,volunteer_031,front,79,30.065,2.6276401130883085,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V31/Front view V31 r10.mp4,Front view V31 r10.mp4,Bulgarian split squat,volunteer_031,front,47,30.065,1.5632795609512722,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V31/Front view V31 r11.mp4,Front view V31 r11.mp4,Bulgarian split squat,volunteer_031,front,44,30.065,1.463495759188425,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V31/Front view V31 r2.mp4,Front view V31 r2.mp4,Bulgarian split squat,volunteer_031,front,55,30.065,1.8293696989855313,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V31/Front view V31 r3.mp4,Front view V31 r3.mp4,Bulgarian split squat,volunteer_031,front,37,30.065,1.2306668884084484,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V31/Front view V31 r4.mp4,Front view V31 r4.mp4,Bulgarian split squat,volunteer_031,front,39,30.065,1.2971894229170131,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V31/Front view V31 r5.mp4,Front view V31 r5.mp4,Bulgarian split squat,volunteer_031,front,46,30.065,1.5300182936969897,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V31/Front view V31 r6.mp4,Front view V31 r6.mp4,Bulgarian split squat,volunteer_031,front,52,30.065,1.729585897222684,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V31/Front view V31 r7.mp4,Front view V31 r7.mp4,Bulgarian split squat,volunteer_031,front,51,30.065,1.6963246299684018,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V31/Front view V31 r8.mp4,Front view V31 r8.mp4,Bulgarian split squat,volunteer_031,front,44,30.065,1.463495759188425,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V31/Front view V31 r9.mp4,Front view V31 r9.mp4,Bulgarian split squat,volunteer_031,front,45,30.065,1.4967570264427075,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V39/Front view V39 r1.mp4,Front view V39 r1.mp4,Bulgarian split squat,volunteer_039,front,103,60.007,1.716466412251904,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V39/Front view V39 r10.mp4,Front view V39 r10.mp4,Bulgarian split squat,volunteer_039,front,158,60.007,2.633026146949523,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V39/Front view V39 r11.mp4,Front view V39 r11.mp4,Bulgarian split squat,volunteer_039,front,148,60.007,2.4663789224590467,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V39/Front view V39 r12.mp4,Front view V39 r12.mp4,Bulgarian split squat,volunteer_039,front,132,60.007,2.1997433632742847,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V39/Front view V39 r2.mp4,Front view V39 r2.mp4,Bulgarian split squat,volunteer_039,front,152,60.007,2.533037812255237,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V39/Front view V39 r3.mp4,Front view V39 r3.mp4,Bulgarian split squat,volunteer_039,front,147,60.007,2.449714200009999,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V39/Front view V39 r4.mp4,Front view V39 r4.mp4,Bulgarian split squat,volunteer_039,front,161,60.007,2.6830203142966655,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V39/Front view V39 r5.mp4,Front view V39 r5.mp4,Bulgarian split squat,volunteer_039,front,152,60.007,2.533037812255237,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V39/Front view V39 r6.mp4,Front view V39 r6.mp4,Bulgarian split squat,volunteer_039,front,139,60.007,2.316396420417618,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V39/Front view V39 r7.mp4,Front view V39 r7.mp4,Bulgarian split squat,volunteer_039,front,140,60.007,2.3330611428666654,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V39/Front view V39 r8.mp4,Front view V39 r8.mp4,Bulgarian split squat,volunteer_039,front,151,60.007,2.5163730898061893,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V39/Front view V39 r9.mp4,Front view V39 r9.mp4,Bulgarian split squat,volunteer_039,front,139,60.007,2.316396420417618,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V4/Front view V4 r1.mp4,Front view V4 r1.mp4,Bulgarian split squat,volunteer_004,front,73,29.975,2.435362802335279,480,848
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V4/Front view V4 r10.mp4,Front view V4 r10.mp4,Bulgarian split squat,volunteer_004,front,71,29.975,2.3686405337781484,480,848
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V4/Front view V4 r11.mp4,Front view V4 r11.mp4,Bulgarian split squat,volunteer_004,front,92,29.975,3.069224353628023,480,848
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V4/Front view V4 r2.mp4,Front view V4 r2.mp4,Bulgarian split squat,volunteer_004,front,80,29.975,2.6688907422852375,480,848
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V4/Front view V4 r3.mp4,Front view V4 r3.mp4,Bulgarian split squat,volunteer_004,front,82,29.975,2.7356130108423686,480,848
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V4/Front view V4 r4.mp4,Front view V4 r4.mp4,Bulgarian split squat,volunteer_004,front,73,29.975,2.435362802335279,480,848
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V4/Front view V4 r5.mp4,Front view V4 r5.mp4,Bulgarian split squat,volunteer_004,front,74,29.975,2.468723936613845,480,848
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V4/Front view V4 r6.mp4,Front view V4 r6.mp4,Bulgarian split squat,volunteer_004,front,68,29.975,2.268557130942452,480,848
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V4/Front view V4 r7.mp4,Front view V4 r7.mp4,Bulgarian split squat,volunteer_004,front,72,29.975,2.402001668056714,480,848
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V4/Front view V4 r8.mp4,Front view V4 r8.mp4,Bulgarian split squat,volunteer_004,front,84,29.975,2.8023352793994993,480,848
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V4/Front view V4 r9.mp4,Front view V4 r9.mp4,Bulgarian split squat,volunteer_004,front,68,29.975,2.268557130942452,480,848
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V46/Front View V46-seg01.mp4,Front View V46-seg01.mp4,Bulgarian split squat,volunteer_046,front,70,30.065,2.328288707799767,480,848
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V46/Front View V46-seg02.mp4,Front View V46-seg02.mp4,Bulgarian split squat,volunteer_046,front,67,30.065,2.2285049060369198,480,848
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V46/Front View V46-seg03.mp4,Front View V46-seg03.mp4,Bulgarian split squat,volunteer_046,front,61,30.065,2.0289373025112254,480,848
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V46/Front View V46-seg04.mp4,Front View V46-seg04.mp4,Bulgarian split squat,volunteer_046,front,67,30.065,2.2285049060369198,480,848
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V46/Front View V46-seg05.mp4,Front View V46-seg05.mp4,Bulgarian split squat,volunteer_046,front,57,30.065,1.895892233494096,480,848
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V46/Front View V46-seg06.mp4,Front View V46-seg06.mp4,Bulgarian split squat,volunteer_046,front,64,30.065,2.1287211042740726,480,848
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V46/Front View V46-seg07.mp4,Front View V46-seg07.mp4,Bulgarian split squat,volunteer_046,front,64,30.065,2.1287211042740726,480,848
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V46/Front View V46-seg08.mp4,Front View V46-seg08.mp4,Bulgarian split squat,volunteer_046,front,72,30.065,2.394811242308332,480,848
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V46/Front View V46-seg09.mp4,Front View V46-seg09.mp4,Bulgarian split squat,volunteer_046,front,65,30.065,2.1619823715283553,480,848
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V46/Front View V46-seg10.mp4,Front View V46-seg10.mp4,Bulgarian split squat,volunteer_046,front,67,30.065,2.2285049060369198,480,848
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V46/Front View V46-seg11.mp4,Front View V46-seg11.mp4,Bulgarian split squat,volunteer_046,front,88,30.065,2.92699151837685,480,848
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V47/Front View V47-seg01.mp4,Front View V47-seg01.mp4,Bulgarian split squat,volunteer_047,front,103,30.0,3.433333333333333,1920,1080
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V47/Front View V47-Seg02.mp4,Front View V47-Seg02.mp4,Bulgarian split squat,volunteer_047,front,123,30.0,4.1,1920,1080
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V47/Front View V47-Seg03.mp4,Front View V47-Seg03.mp4,Bulgarian split squat,volunteer_047,front,111,30.0,3.7,1920,1080
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V47/Front View V47-Seg04.mp4,Front View V47-Seg04.mp4,Bulgarian split squat,volunteer_047,front,83,30.0,2.7666666666666666,1920,1080
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V47/Front View V47-Seg05.mp4,Front View V47-Seg05.mp4,Bulgarian split squat,volunteer_047,front,85,30.0,2.8333333333333335,1920,1080
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V47/Front View V47-Seg06.mp4,Front View V47-Seg06.mp4,Bulgarian split squat,volunteer_047,front,103,30.0,3.433333333333333,1920,1080
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V47/Front View V47-Seg07.mp4,Front View V47-Seg07.mp4,Bulgarian split squat,volunteer_047,front,77,30.0,2.566666666666667,1920,1080
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V47/Front View V47-Seg08.mp4,Front View V47-Seg08.mp4,Bulgarian split squat,volunteer_047,front,92,30.0,3.066666666666667,1920,1080
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V47/Front View V47-Seg09.mp4,Front View V47-Seg09.mp4,Bulgarian split squat,volunteer_047,front,94,30.0,3.1333333333333333,1920,1080
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V47/Front View V47-Seg10.mp4,Front View V47-Seg10.mp4,Bulgarian split squat,volunteer_047,front,89,30.0,2.966666666666667,1920,1080
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V48/Front View V48-Seg01.mp4,Front View V48-Seg01.mp4,Bulgarian split squat,volunteer_048,front,97,30.0,3.2333333333333334,1920,1080
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V48/Front View V48-Seg02.mp4,Front View V48-Seg02.mp4,Bulgarian split squat,volunteer_048,front,83,30.0,2.7666666666666666,1920,1080
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V48/Front View V48-Seg03.mp4,Front View V48-Seg03.mp4,Bulgarian split squat,volunteer_048,front,89,30.0,2.966666666666667,1920,1080
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V48/Front View V48-Seg04.mp4,Front View V48-Seg04.mp4,Bulgarian split squat,volunteer_048,front,87,30.0,2.9,1920,1080
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V48/Front View V48-Seg05.mp4,Front View V48-Seg05.mp4,Bulgarian split squat,volunteer_048,front,93,30.0,3.1,1920,1080
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V48/Front View V48-Seg06.mp4,Front View V48-Seg06.mp4,Bulgarian split squat,volunteer_048,front,72,30.0,2.4,1920,1080
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V48/Front View V48-Seg07.mp4,Front View V48-Seg07.mp4,Bulgarian split squat,volunteer_048,front,90,30.0,3.0,1920,1080
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V48/Front View V48-Seg08.mp4,Front View V48-Seg08.mp4,Bulgarian split squat,volunteer_048,front,82,30.0,2.7333333333333334,1920,1080
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V48/Front View V48-Seg09.mp4,Front View V48-Seg09.mp4,Bulgarian split squat,volunteer_048,front,86,30.0,2.8666666666666667,1920,1080
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V48/Front View V48-Seg10.mp4,Front View V48-Seg10.mp4,Bulgarian split squat,volunteer_048,front,81,30.0,2.7,1920,1080
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V48/Front View V48-Seg11.mp4,Front View V48-Seg11.mp4,Bulgarian split squat,volunteer_048,front,75,30.0,2.5,1920,1080
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V5/Front view V5 r1.mp4,Front view V5 r1.mp4,Bulgarian split squat,volunteer_005,front,92,30.025,3.0641132389675274,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V5/Front view V5 r2.mp4,Front view V5 r2.mp4,Bulgarian split squat,volunteer_005,front,61,30.025,2.031640299750208,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V5/Front view V5 r3.mp4,Front view V5 r3.mp4,Bulgarian split squat,volunteer_005,front,78,30.025,2.597835137385512,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V5/Front view V5 r4.mp4,Front view V5 r4.mp4,Bulgarian split squat,volunteer_005,front,75,30.025,2.4979184013322233,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V5/Front view V5 r5.mp4,Front view V5 r5.mp4,Bulgarian split squat,volunteer_005,front,78,30.025,2.597835137385512,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V5/Front view V5 r6.mp4,Front view V5 r6.mp4,Bulgarian split squat,volunteer_005,front,78,30.025,2.597835137385512,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V5/Front view V5 r7.mp4,Front view V5 r7.mp4,Bulgarian split squat,volunteer_005,front,84,30.025,2.79766860949209,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V5/Front view V5 r8.mp4,Front view V5 r8.mp4,Bulgarian split squat,volunteer_005,front,64,30.025,2.131557035803497,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V5/Front view V5 r9.mp4,Front view V5 r9.mp4,Bulgarian split squat,volunteer_005,front,71,30.025,2.364696086594505,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V50/Front view V50-seg01.mp4,Front view V50-seg01.mp4,Bulgarian split squat,volunteer_050,front,75,30.013,2.498917135907773,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V50/Front view V50-seg02.mp4,Front view V50-seg02.mp4,Bulgarian split squat,volunteer_050,front,61,30.013,2.0324526038716555,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V50/Front view V50-seg03.mp4,Front view V50-seg03.mp4,Bulgarian split squat,volunteer_050,front,63,30.013,2.0990903941625296,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V50/Front view V50-seg04.mp4,Front view V50-seg04.mp4,Bulgarian split squat,volunteer_050,front,66,30.013,2.19904707959884,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V50/Front view V50-seg05.mp4,Front view V50-seg05.mp4,Bulgarian split squat,volunteer_050,front,59,30.013,1.9658148135807816,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V50/Front view V50-seg06.mp4,Front view V50-seg06.mp4,Bulgarian split squat,volunteer_050,front,64,30.013,2.1324092893079665,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V50/Front view V50-seg07.mp4,Front view V50-seg07.mp4,Bulgarian split squat,volunteer_050,front,75,30.013,2.498917135907773,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V50/Front view V50-seg08.mp4,Front view V50-seg08.mp4,Bulgarian split squat,volunteer_050,front,65,30.013,2.1657281844534033,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V50/Front view V50-seg09.mp4,Front view V50-seg09.mp4,Bulgarian split squat,volunteer_050,front,88,30.013,2.932062772798454,1080,1920
